Observation_ID,Station,Instrument,Center_Frequencies,Size_MB,File_Label,Start_UTC,End_UTC,Direct_Download_URL,Scraped_Page
167233,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.0018,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167233/,2
167236,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.4840,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167236/,2
167239,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",5.9797,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167239/,2
167240,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.6505,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167240/,2
167243,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.9207,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167243/,2
167244,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.8359,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167244/,2
167245,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",44.6075,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167245/,3
167248,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.4476,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167248/,3
167249,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.6549,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167249/,3
167252,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.0941,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167252/,3
167253,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.0968,OBS2026-05-21T00-00,2026-05-21 00:00:00,2026-05-21 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167253/,3
167143,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-21 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167143/,3
167151,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",3.7278,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167151/,3
167156,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.7617,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167156/,3
167159,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.7561,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167159/,4
167161,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.1069,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167161/,4
167163,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.4745,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167163/,4
167164,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.6396,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167164/,4
167165,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.7042,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167165/,4
167166,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1393,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167166/,4
167167,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.9143,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167167/,4
167170,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.0456,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167170/,4
167174,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.1974,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167174/,5
167177,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.8938,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167177/,5
167178,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.9800,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167178/,5
167181,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.9874,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167181/,5
167182,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.3363,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167182/,5
167183,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.4104,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167183/,5
167187,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",36.3570,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167187/,5
167189,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.1058,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167189/,5
167190,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",44.5977,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167190/,6
167192,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",25.2724,OBS2026-05-20T00-00,2026-05-20 00:00:00,2026-05-20 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167192/,6
167079,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1650,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167079/,6
167085,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.3832,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167085/,6
167091,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.6327,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167091/,6
167092,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.3088,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167092/,6
167093,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.4661,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167093/,6
167095,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",9.2950,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167095/,6
167098,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1936,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167098/,7
167099,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.9438,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167099/,7
167100,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.9114,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167100/,7
167104,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.5771,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167104/,7
167107,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.4134,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167107/,7
167110,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.2923,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167110/,7
167111,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.6701,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167111/,7
167113,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.2016,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167113/,7
167114,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.3507,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167114/,8
167115,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.0040,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167115/,8
167118,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.4648,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167118/,8
167120,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.1008,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167120/,8
167122,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.6742,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167122/,8
167123,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",38.1932,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167123/,8
167127,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",30.7804,OBS2026-05-19T00-00,2026-05-19 00:00:00,2026-05-19 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167127/,8
167015,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-19 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167015/,8
167016,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.3456,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167016/,9
167027,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",4.9796,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167027/,9
167030,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.7545,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167030/,9
167031,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.5398,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167031/,9
167034,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.9611,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167034/,9
167035,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.1237,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167035/,9
167037,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.3036,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167037/,9
167038,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.9965,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167038/,9
167042,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.6180,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167042/,10
167046,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",16.8537,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167046/,10
167049,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.8380,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167049/,10
167050,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.5218,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167050/,10
167051,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.2810,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167051/,10
167052,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.7729,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167052/,10
167053,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.5955,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167053/,10
167056,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.5774,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167056/,10
167058,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",36.1431,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167058/,11
167060,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.7295,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167060/,11
167063,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",29.9280,OBS2026-05-18T00-00,2026-05-18 00:00:00,2026-05-18 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/167063/,11
166926,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1752,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-18 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166926/,11
166930,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.1423,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166930/,11
166933,W1EUJ,RX888_Palomar,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.3379,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166933/,11
166941,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.3344,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166941/,11
166944,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",4.7422,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166944/,11
166946,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.1746,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166946/,12
166947,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.1618,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166947/,12
166949,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.0127,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166949/,12
166950,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.4180,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166950/,12
166952,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.4447,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166952/,12
166958,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.7643,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166958/,12
166963,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",16.4570,OBS2026-05-17T00-00,2026-05-17 00:00:00,2026-05-17 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166963/,12
